incident_datetime,incident_no,District_no,incident_type_code,incident_type
21/11/2019,751403,8,509.00,Other service call not classified (Public Service)
21/11/2019,751386,24,701.00,Manual control point or break glass alarm activated
21/11/2019,751418,27,107.20,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
21/11/2019,751416,22,435.00,Power line down
21/11/2019,751387,8,435.00,Power line down
21/11/2019,751435,14,352.00,Vehicle accident-no injuries
21/11/2019,751383,14,709.00,False alarm or false call not classified
21/11/2019,751377,14,535.00,Severe weather or natural disaster
21/11/2019,751540,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751453,23,742.00,Smoke detector malfunction - local
21/11/2019,751410,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751411,2,509.00,Other service call not classified (Public Service)
21/11/2019,751406,2,535.00,Severe weather or natural disaster
21/11/2019,751392,8,737.00,Fire indicator panel in normal condition on arrival
21/11/2019,751478,13,621.00,"Smoke scare, odour of smoke"
21/11/2019,751414,13,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751397,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751395,9,436.00,"Arcing, shorted electrical equipment"
21/11/2019,751431,13,113.00,Fire damaging contents only
21/11/2019,751560,13,161.00,Forest or woods fire (more than one hectare)
21/11/2019,751391,12,523.33,Mutual Aid Given - SES
21/11/2019,751404,2,509.00,Other service call not classified (Public Service)
21/11/2019,751437,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751465,11,112.00,Fire damaging structure only
21/11/2019,1080006,13,509.00,Other service call not classified (Public Service)
21/11/2019,751450,13,509.00,Other service call not classified (Public Service)
21/11/2019,751419,24,523.33,Mutual Aid Given - SES
21/11/2019,751527,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751417,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751459,13,435.00,Power line down
21/11/2019,751457,,435.00,Power line down
21/11/2019,751407,13,535.00,Severe weather or natural disaster
21/11/2019,751466,9,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751428,14,509.00,Other service call not classified (Public Service)
21/11/2019,751415,12,509.00,Other service call not classified (Public Service)
21/11/2019,751445,12,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751444,9,173.20,Small grass fire (One hectare or less)
21/11/2019,751433,8,352.00,Vehicle accident-no injuries
21/11/2019,751470,15,111.00,Fire damaging structure and contents
21/11/2019,751439,8,621.00,"Smoke scare, odour of smoke"
21/11/2019,751441,14,535.00,Severe weather or natural disaster
21/11/2019,751440,,523.13,Mutual Aid Given - MFB
21/11/2019,751582,23,161.00,Forest or woods fire (more than one hectare)
21/11/2019,751436,8,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751461,23,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751495,9,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751438,13,435.00,Power line down
21/11/2019,751462,13,509.00,Other service call not classified (Public Service)
21/11/2019,751434,14,509.00,Other service call not classified (Public Service)
21/11/2019,751427,13,535.00,Severe weather or natural disaster
21/11/2019,751448,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751430,14,509.00,Other service call not classified (Public Service)
21/11/2019,751472,13,352.00,Vehicle accident-no injuries
21/11/2019,751458,14,509.00,Other service call not classified (Public Service)
21/11/2019,751449,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751451,22,160.00,Vegetation or other outside fire (more than one hectare); insuff info to classify
21/11/2019,751534,13,182.00,Garbage dump or sanitary landfill fire
21/11/2019,751467,27,0.00,Type of incident undetermined
21/11/2019,751443,8,621.00,"Smoke scare, odour of smoke"
21/11/2019,751447,12,523.33,Mutual Aid Given - SES
21/11/2019,751481,13,509.00,Other service call not classified (Public Service)
21/11/2019,751475,10,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2019,751483,22,436.00,"Arcing, shorted electrical equipment"
21/11/2019,751499,8,352.10,Vehicle accident-with injuries
21/11/2019,751471,10,112.00,Fire damaging structure only
21/11/2019,751452,6,921.00,Dispatched and cancelled en-route
21/11/2019,751464,11,535.00,Severe weather or natural disaster
21/11/2019,751494,10,621.00,"Smoke scare, odour of smoke"
21/11/2019,751571,14,435.00,Power line down
21/11/2019,751463,5,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751531,17,121.00,"Foodstuffs burnt, confined to cooking equipment"
21/11/2019,751480,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751473,15,352.00,Vehicle accident-no injuries
21/11/2019,751474,2,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/11/2019,751468,8,621.00,"Smoke scare, odour of smoke"
21/11/2019,751507,10,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751487,24,173.20,Small grass fire (One hectare or less)
21/11/2019,1079999,2,509.00,Other service call not classified (Public Service)
21/11/2019,751488,24,173.20,Small grass fire (One hectare or less)
21/11/2019,751476,7,184.00,Dumpster or other outside trash receptacle fire
21/11/2019,751479,7,742.00,Smoke detector malfunction - local
21/11/2019,751511,24,523.23,Mutual Aid Given - DELWP
21/11/2019,751512,27,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2019,1080016,23,523.23,Mutual Aid Given - DELWP
21/11/2019,751504,27,509.00,Other service call not classified (Public Service)
21/11/2019,751500,24,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751581,23,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/11/2019,751496,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751576,24,163.00,Grass fire (more than one hectare)
21/11/2019,751498,14,412.00,"Odour or gas, gas leak, (domestic or LPG)"
21/11/2019,751482,2,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751502,10,621.00,"Smoke scare, odour of smoke"
21/11/2019,751569,12,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751484,18,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751489,24,161.00,Forest or woods fire (more than one hectare)
21/11/2019,751497,13,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
21/11/2019,751492,24,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
21/11/2019,751486,12,523.33,Mutual Aid Given - SES
21/11/2019,751519,24,612.00,Vicinity alarm (incident in other location) Included are seperate locations reported for an actual fire
21/11/2019,751490,14,509.00,Other service call not classified (Public Service)
21/11/2019,751491,5,514.00,Unauthorised burning
21/11/2019,751501,13,621.00,"Smoke scare, odour of smoke"
21/11/2019,751503,7,765.00,Alarm activation due to workmen or occupier activities
21/11/2019,751493,2,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751575,,523.43,Mutual Aid Given - Interstate Fire Service
21/11/2019,751506,8,711.00,"Malicious, mischievous false alarm"
21/11/2019,751572,20,,
21/11/2019,751517,8,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751525,8,352.10,Vehicle accident-with injuries
21/11/2019,751549,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751508,8,180.00,Outside refuse fire; insuff info to classify
21/11/2019,751521,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751524,2,535.00,Severe weather or natural disaster
21/11/2019,751509,14,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751513,8,352.00,Vehicle accident-no injuries
21/11/2019,751518,22,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
21/11/2019,751592,11,523.23,Mutual Aid Given - DELWP
21/11/2019,751536,10,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751510,14,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751528,10,352.00,Vehicle accident-no injuries
21/11/2019,751574,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751523,13,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751516,12,126.00,Refuse can or wastebasket fire - confined to rubbish within non-combustible rubbish bin
21/11/2019,751544,18,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751515,24,921.00,Dispatched and cancelled en-route
21/11/2019,751520,14,134.00,"Transformer, power or utility vault, utility equipment fire and power pole fire"
21/11/2019,751522,24,173.20,Small grass fire (One hectare or less)
21/11/2019,751537,13,621.00,"Smoke scare, odour of smoke"
21/11/2019,751529,22,765.00,Alarm activation due to workmen or occupier activities
21/11/2019,751530,16,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751584,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751542,8,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751552,24,163.00,Grass fire (more than one hectare)
21/11/2019,751547,24,621.00,"Smoke scare, odour of smoke"
21/11/2019,751546,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
21/11/2019,751558,14,436.00,"Arcing, shorted electrical equipment"
21/11/2019,751557,24,523.23,Mutual Aid Given - DELWP
21/11/2019,751548,13,514.00,Unauthorised burning
21/11/2019,751573,11,523.53,Mutual Aid Given - FRV
21/11/2019,751541,14,310.00,Medical assistance; insuff info to classify
21/11/2019,751553,11,612.00,Vicinity alarm (incident in other location) Included are seperate locations reported for an actual fire
21/11/2019,751556,13,122.00,Chimney or flue fire - confined
21/11/2019,751551,18,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751550,,100.00,Fire or Explosion; insuff info to classify
21/11/2019,751545,13,921.00,Dispatched and cancelled en-route
21/11/2019,751562,8,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751604,24,162.00,Scrub or bush and grass mixture fire (more than one hectare)
21/11/2019,751568,11,621.00,"Smoke scare, odour of smoke"
21/11/2019,751555,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751564,11,621.00,"Smoke scare, odour of smoke"
21/11/2019,751554,11,514.00,Unauthorised burning
21/11/2019,751877,24,161.00,Forest or woods fire (more than one hectare)
21/11/2019,751565,11,612.00,Vicinity alarm (incident in other location) Included are seperate locations reported for an actual fire
21/11/2019,751601,13,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751561,7,189.00,Outside refuse fire not classified
21/11/2019,751559,15,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751585,8,514.00,Unauthorised burning
21/11/2019,751570,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751588,8,521.00,Assist police or other governmental agency
21/11/2019,751579,27,0.00,Type of incident undetermined
21/11/2019,751671,24,179.00,Vegetation or other outside fire (One hectare or less) not classified
21/11/2019,751580,14,751.00,Smoke detector operated-no fire-smoke from other location
21/11/2019,751587,7,514.00,Unauthorised burning
21/11/2019,751583,14,770.00,Fire indicator panel; insuff info to classify
21/11/2019,751590,8,321.00,"EMS call, excluding vehicle accident with injury"
21/11/2019,751586,16,332.30,Lock-out
21/11/2019,751589,24,523.23,Mutual Aid Given - DELWP
21/11/2019,751593,7,732.00,Smoke detector malfunction - monitored by fire service
21/11/2019,751595,11,612.00,Vicinity alarm (incident in other location) Included are seperate locations reported for an actual fire
21/11/2019,751596,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
21/11/2019,751602,,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
22/11/2019,751599,8,412.00,"Odour or gas, gas leak, (domestic or LPG)"
22/11/2019,751598,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/11/2019,751600,7,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751754,2,111.00,Fire damaging structure and contents
22/11/2019,751610,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
22/11/2019,751606,11,623.00,Alarm sounded - no evidence of fire
22/11/2019,751605,27,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751607,13,624.00,Controlled burning
22/11/2019,751603,8,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751611,27,112.00,Fire damaging structure only
22/11/2019,751609,14,184.00,Dumpster or other outside trash receptacle fire
22/11/2019,751612,13,623.00,Alarm sounded - no evidence of fire
22/11/2019,751615,27,352.10,Vehicle accident-with injuries
22/11/2019,751616,8,111.00,Fire damaging structure and contents
22/11/2019,751613,14,732.00,Smoke detector malfunction - monitored by fire service
22/11/2019,751617,8,151.00,Passenger vehicle fire including buses
22/11/2019,751614,7,711.00,"Malicious, mischievous false alarm"
22/11/2019,751618,8,352.00,Vehicle accident-no injuries
22/11/2019,751622,15,624.00,Controlled burning
22/11/2019,751621,8,731.00,Sprinkler malfunction - monitored by fire service
22/11/2019,751619,8,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751620,8,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751624,24,523.23,Mutual Aid Given - DELWP
22/11/2019,751623,24,621.00,"Smoke scare, odour of smoke"
22/11/2019,752204,18,111.00,Fire damaging structure and contents
22/11/2019,751626,8,111.00,Fire damaging structure and contents
22/11/2019,751625,8,621.00,"Smoke scare, odour of smoke"
22/11/2019,751628,13,624.00,Controlled burning
22/11/2019,751657,9,352.10,Vehicle accident-with injuries
22/11/2019,751635,6,521.00,Assist police or other governmental agency
22/11/2019,751631,14,732.00,Smoke detector malfunction - monitored by fire service
22/11/2019,751627,8,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751629,8,321.00,"EMS call, excluding vehicle accident with injury"
22/11/2019,751630,8,321.00,"EMS call, excluding vehicle accident with injury"
