incident_datetime,incident_no,District_no,incident_type_code,incident_type
6/12/2021,827432,22,331,Lock-in
6/12/2021,827457,8,179,Vegetation or other outside fire (One hectare or less) not classified
6/12/2021,827434,13,523.53,Mutual Aid Given - FRV
6/12/2021,827442,9,412,"Odour or gas, gas leak, (domestic or LPG)"
6/12/2021,827465,9,301.3,Animal Rescue
6/12/2021,827435,16,732,Smoke detector malfunction - monitored by fire service
6/12/2021,827440,22,,
6/12/2021,827438,13,152,Road or transport vehicle fire
6/12/2021,827441,2,514,Unauthorised burning
6/12/2021,827437,8,351,Extrications of victim(s) from mobile property
6/12/2021,827445,18,151,Passenger vehicle fire including buses
6/12/2021,827439,14,621,"Smoke scare, odour of smoke"
6/12/2021,827455,8,352.1,Vehicle accident-with injuries
6/12/2021,827436,14,359,"Extrication, rescue not classified"
6/12/2021,827446,14,624,Controlled burning
6/12/2021,827444,13,732,Smoke detector malfunction - monitored by fire service
6/12/2021,827443,11,184,Dumpster or other outside trash receptacle fire
6/12/2021,827464,14,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827450,27,523.53,Mutual Aid Given - FRV
6/12/2021,827456,9,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827468,7,157,Off-road vehicles or mobile equipment fire
6/12/2021,827469,6,173.2,Small grass fire (One hectare or less)
6/12/2021,827449,13,711,"Malicious, mischievous false alarm"
6/12/2021,827454,15,751,Smoke detector operated-no fire-smoke from other location
6/12/2021,827448,7,921,Dispatched and cancelled en-route
6/12/2021,827458,8,523.53,Mutual Aid Given - FRV
6/12/2021,827460,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827452,6,624,Controlled burning
6/12/2021,827453,18,765,Alarm activation due to workmen or occupier activities
6/12/2021,827459,16,765,Alarm activation due to workmen or occupier activities
6/12/2021,827467,14,352,Vehicle accident-no injuries
6/12/2021,827462,8,523.53,Mutual Aid Given - FRV
6/12/2021,827532,14,351,Extrications of victim(s) from mobile property
6/12/2021,827470,8,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827463,13,352,Vehicle accident-no injuries
6/12/2021,827478,24,173.2,Small grass fire (One hectare or less)
6/12/2021,827476,14,151,Passenger vehicle fire including buses
6/12/2021,827473,22,352.1,Vehicle accident-with injuries
6/12/2021,827481,6,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827475,20,436,"Arcing, shorted electrical equipment"
6/12/2021,827472,8,301.3,Animal Rescue
6/12/2021,827471,22,173.2,Small grass fire (One hectare or less)
6/12/2021,827474,7,523.53,Mutual Aid Given - FRV
6/12/2021,827477,8,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827494,22,157,Off-road vehicles or mobile equipment fire
6/12/2021,827484,14,523.53,Mutual Aid Given - FRV
6/12/2021,827486,7,412,"Odour or gas, gas leak, (domestic or LPG)"
6/12/2021,827485,8,352.1,Vehicle accident-with injuries
6/12/2021,827491,14,509,Other service call not classified (Public Service)
6/12/2021,827489,15,172.3,Scrub or bush and grass mixture fire (one hectare or less)
6/12/2021,827483,7,523.53,Mutual Aid Given - FRV
6/12/2021,827482,8,353,Removal of victim(s) from stalled elevator/escalator
6/12/2021,827492,27,523.53,Mutual Aid Given - FRV
6/12/2021,827488,7,523.53,Mutual Aid Given - FRV
6/12/2021,827499,2,179,Vegetation or other outside fire (One hectare or less) not classified
6/12/2021,827487,22,624,Controlled burning
6/12/2021,827490,2,121,"Foodstuffs burnt, confined to cooking equipment"
6/12/2021,827500,20,163,Grass fire (more than one hectare)
6/12/2021,827545,20,184,Dumpster or other outside trash receptacle fire
6/12/2021,827495,14,523.53,Mutual Aid Given - FRV
6/12/2021,827493,13,921,Dispatched and cancelled en-route
6/12/2021,827496,8,732,Smoke detector malfunction - monitored by fire service
6/12/2021,827497,14,129,Fire in building confined within non-combustible container with no other flame damage not classified
6/12/2021,827506,10,522,Police matter
6/12/2021,827498,8,523.53,Mutual Aid Given - FRV
6/12/2021,827501,7,523.53,Mutual Aid Given - FRV
6/12/2021,827512,11,521,Assist police or other governmental agency
6/12/2021,827503,18,731,Sprinkler malfunction - monitored by fire service
6/12/2021,827504,14,523.53,Mutual Aid Given - FRV
6/12/2021,827502,7,523.53,Mutual Aid Given - FRV
6/12/2021,827505,8,523.53,Mutual Aid Given - FRV
6/12/2021,827507,14,138.3,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
6/12/2021,827518,8,523.53,Mutual Aid Given - FRV
6/12/2021,827508,15,624,Controlled burning
6/12/2021,827510,14,523.53,Mutual Aid Given - FRV
6/12/2021,827509,14,709,False alarm or false call not classified
6/12/2021,827511,16,514,Unauthorised burning
6/12/2021,827515,23,521,Assist police or other governmental agency
6/12/2021,827516,14,352,Vehicle accident-no injuries
6/12/2021,827513,14,751,Smoke detector operated-no fire-smoke from other location
6/12/2021,827514,13,509,Other service call not classified (Public Service)
6/12/2021,827517,13,523.53,Mutual Aid Given - FRV
6/12/2021,827520,14,523.53,Mutual Aid Given - FRV
6/12/2021,827522,15,151,Passenger vehicle fire including buses
6/12/2021,827521,8,523.53,Mutual Aid Given - FRV
6/12/2021,827519,13,172.3,Scrub or bush and grass mixture fire (one hectare or less)
7/12/2021,827524,8,760,Unintentional alarm - not involving a malfunction; insuff info to classify
7/12/2021,827523,15,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827525,14,523.53,Mutual Aid Given - FRV
7/12/2021,827528,18,731,Sprinkler malfunction - monitored by fire service
7/12/2021,827575,27,523.53,Mutual Aid Given - FRV
7/12/2021,827529,12,352,Vehicle accident-no injuries
7/12/2021,827526,12,352,Vehicle accident-no injuries
7/12/2021,827527,8,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827530,15,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827531,8,756,Cooking fumes - toast or foodstuffs etc
7/12/2021,827534,13,352.1,Vehicle accident-with injuries
7/12/2021,827533,13,611,Wrong location
7/12/2021,827535,15,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827536,14,352,Vehicle accident-no injuries
7/12/2021,827537,8,523.53,Mutual Aid Given - FRV
7/12/2021,827539,8,523.53,Mutual Aid Given - FRV
7/12/2021,827538,8,523.53,Mutual Aid Given - FRV
7/12/2021,827540,8,751,Smoke detector operated-no fire-smoke from other location
7/12/2021,827541,14,413,Oil or other combustible liquid spill
7/12/2021,827542,7,523.53,Mutual Aid Given - FRV
7/12/2021,827549,18,162,Scrub or bush and grass mixture fire (more than one hectare)
7/12/2021,827543,14,412,"Odour or gas, gas leak, (domestic or LPG)"
7/12/2021,827544,5,756,Cooking fumes - toast or foodstuffs etc
7/12/2021,827547,8,514,Unauthorised burning
7/12/2021,827550,14,523.53,Mutual Aid Given - FRV
7/12/2021,827551,7,523.53,Mutual Aid Given - FRV
7/12/2021,827552,14,523.53,Mutual Aid Given - FRV
7/12/2021,827564,8,111,Fire damaging structure and contents
7/12/2021,827573,14,523.53,Mutual Aid Given - FRV
7/12/2021,827560,12,414.3,Minor fuel or other flammable liquid spill/leak - 200 litres or less
7/12/2021,827558,23,700,False alarm or false call; insuff info to classify
7/12/2021,827553,20,765,Alarm activation due to workmen or occupier activities
7/12/2021,827555,9,179,Vegetation or other outside fire (One hectare or less) not classified
7/12/2021,827557,8,624,Controlled burning
7/12/2021,827556,20,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827559,8,181,"Abandoned outside rubbish, refuse or waste fire"
7/12/2021,827561,15,529,"Assist other agencies, not classified"
7/12/2021,827565,14,523.53,Mutual Aid Given - FRV
7/12/2021,827566,11,436,"Arcing, shorted electrical equipment"
7/12/2021,827570,23,352,Vehicle accident-no injuries
7/12/2021,827562,8,352,Vehicle accident-no injuries
7/12/2021,827568,14,523.53,Mutual Aid Given - FRV
7/12/2021,827563,15,624,Controlled burning
7/12/2021,827567,9,139,Special structure or outside equipment fire not classified
7/12/2021,827572,23,352,Vehicle accident-no injuries
7/12/2021,827577,17,352.1,Vehicle accident-with injuries
7/12/2021,827569,8,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827571,8,523.53,Mutual Aid Given - FRV
7/12/2021,827574,15,139.13,Solar panel fire
7/12/2021,827579,7,523.53,Mutual Aid Given - FRV
7/12/2021,827576,23,181,"Abandoned outside rubbish, refuse or waste fire"
7/12/2021,827578,13,732,Smoke detector malfunction - monitored by fire service
7/12/2021,827580,7,523.53,Mutual Aid Given - FRV
7/12/2021,827581,27,523.53,Mutual Aid Given - FRV
7/12/2021,827593,18,164,Cultivated grain or crop fire (more than one hectare)
7/12/2021,827584,22,514,Unauthorised burning
7/12/2021,827582,14,523.53,Mutual Aid Given - FRV
7/12/2021,827586,22,352,Vehicle accident-no injuries
7/12/2021,827594,7,523.53,Mutual Aid Given - FRV
7/12/2021,827585,2,514,Unauthorised burning
7/12/2021,827587,20,521,Assist police or other governmental agency
7/12/2021,827589,13,521,Assist police or other governmental agency
7/12/2021,827592,14,900,Other condition
7/12/2021,827588,8,352,Vehicle accident-no injuries
7/12/2021,827590,8,523.53,Mutual Aid Given - FRV
7/12/2021,827591,15,,
7/12/2021,827814,8,523.53,Mutual Aid Given - FRV
7/12/2021,827595,7,711,"Malicious, mischievous false alarm"
7/12/2021,827596,8,151,Passenger vehicle fire including buses
8/12/2021,827597,24,523.53,Mutual Aid Given - FRV
8/12/2021,827598,2,121,"Foodstuffs burnt, confined to cooking equipment"
8/12/2021,827601,8,321,"EMS call, excluding vehicle accident with injury"
8/12/2021,827603,23,523.53,Mutual Aid Given - FRV
8/12/2021,827604,16,112,Fire damaging structure only
8/12/2021,827605,8,523.53,Mutual Aid Given - FRV
8/12/2021,827607,15,151,Passenger vehicle fire including buses
8/12/2021,827609,8,151,Passenger vehicle fire including buses
8/12/2021,827608,12,412,"Odour or gas, gas leak, (domestic or LPG)"
8/12/2021,827611,11,412,"Odour or gas, gas leak, (domestic or LPG)"
8/12/2021,827610,8,514,Unauthorised burning
8/12/2021,827613,14,523.53,Mutual Aid Given - FRV
8/12/2021,827612,8,514,Unauthorised burning
8/12/2021,827618,13,621,"Smoke scare, odour of smoke"
8/12/2021,827615,7,621,"Smoke scare, odour of smoke"
8/12/2021,827616,13,523.53,Mutual Aid Given - FRV
8/12/2021,827617,14,523.53,Mutual Aid Given - FRV
8/12/2021,827619,18,173.2,Small grass fire (One hectare or less)
8/12/2021,827620,14,523.53,Mutual Aid Given - FRV
8/12/2021,827722,13,352,Vehicle accident-no injuries
8/12/2021,827721,2,179,Vegetation or other outside fire (One hectare or less) not classified
8/12/2021,827723,11,412,"Odour or gas, gas leak, (domestic or LPG)"
8/12/2021,827724,8,700,False alarm or false call; insuff info to classify
8/12/2021,827725,2,184,Dumpster or other outside trash receptacle fire
8/12/2021,827726,8,523.53,Mutual Aid Given - FRV
8/12/2021,827728,13,732,Smoke detector malfunction - monitored by fire service
8/12/2021,827729,17,172.3,Scrub or bush and grass mixture fire (one hectare or less)
8/12/2021,827730,14,523.53,Mutual Aid Given - FRV
8/12/2021,827732,15,609,Good intent call not classified
8/12/2021,827740,8,359,"Extrication, rescue not classified"
8/12/2021,827736,22,172.3,Scrub or bush and grass mixture fire (one hectare or less)
8/12/2021,827748,13,111,Fire damaging structure and contents
8/12/2021,827734,8,173.2,Small grass fire (One hectare or less)
8/12/2021,827733,2,141,"Outside storage fire, not rubbish"
8/12/2021,827731,15,624,Controlled burning
8/12/2021,827738,12,514,Unauthorised burning
8/12/2021,827735,13,435,Power line down
8/12/2021,827737,13,751,Smoke detector operated-no fire-smoke from other location
8/12/2021,827746,,523.43,Mutual Aid Given - Interstate Fire Service
8/12/2021,827762,,523.53,Mutual Aid Given - FRV
8/12/2021,827739,15,509,Other service call not classified (Public Service)
8/12/2021,827741,14,358,Extrication of victim(s) from building
8/12/2021,827747,20,163,Grass fire (more than one hectare)
8/12/2021,827745,13,624,Controlled burning
8/12/2021,827744,14,331,Lock-in
8/12/2021,827742,2,514,Unauthorised burning
8/12/2021,827749,15,352,Vehicle accident-no injuries
8/12/2021,827743,14,353,Removal of victim(s) from stalled elevator/escalator
8/12/2021,827766,15,111,Fire damaging structure and contents
8/12/2021,827752,6,352.1,Vehicle accident-with injuries
8/12/2021,827756,22,523.53,Mutual Aid Given - FRV
8/12/2021,827758,12,173.2,Small grass fire (One hectare or less)
8/12/2021,827750,6,624,Controlled burning
8/12/2021,827751,12,621,"Smoke scare, odour of smoke"
8/12/2021,827764,15,149,"Outside storage fire, not rubbish not classified"
8/12/2021,827753,13,624,Controlled burning
8/12/2021,827755,8,700,False alarm or false call; insuff info to classify
8/12/2021,827754,13,523.53,Mutual Aid Given - FRV
8/12/2021,827759,23,621,"Smoke scare, odour of smoke"
8/12/2021,827757,12,514,Unauthorised burning
8/12/2021,827761,14,523.53,Mutual Aid Given - FRV
8/12/2021,827760,20,172.3,Scrub or bush and grass mixture fire (one hectare or less)
8/12/2021,827777,18,111,Fire damaging structure and contents
8/12/2021,827763,18,921,Dispatched and cancelled en-route
8/12/2021,827765,,523.53,Mutual Aid Given - FRV
8/12/2021,827776,6,352.1,Vehicle accident-with injuries
8/12/2021,827768,14,523.53,Mutual Aid Given - FRV
8/12/2021,827774,8,352.1,Vehicle accident-with injuries
8/12/2021,827767,23,624,Controlled burning
8/12/2021,827769,8,732,Smoke detector malfunction - monitored by fire service
8/12/2021,827770,6,760,Unintentional alarm - not involving a malfunction; insuff info to classify
8/12/2021,827772,7,523.53,Mutual Aid Given - FRV
8/12/2021,827775,8,523.53,Mutual Aid Given - FRV
8/12/2021,827773,7,523.53,Mutual Aid Given - FRV
9/12/2021,827778,8,623,Alarm sounded - no evidence of fire
9/12/2021,827779,7,523.53,Mutual Aid Given - FRV
9/12/2021,827780,15,352.1,Vehicle accident-with injuries
9/12/2021,827781,8,621,"Smoke scare, odour of smoke"
9/12/2021,827782,8,107.2,"Wood chip / mulch fire - Roadside, median strip, playground etc. (for bulk storage - use 141)"
9/12/2021,827784,15,352.1,Vehicle accident-with injuries
9/12/2021,827783,6,732,Smoke detector malfunction - monitored by fire service
9/12/2021,827786,8,514,Unauthorised burning
9/12/2021,827785,24,352,Vehicle accident-no injuries
9/12/2021,827818,18,181,"Abandoned outside rubbish, refuse or waste fire"
9/12/2021,827787,8,332.3,Lock-out
9/12/2021,827788,8,921,Dispatched and cancelled en-route
9/12/2021,827790,13,756,Cooking fumes - toast or foodstuffs etc
9/12/2021,827789,17,621,"Smoke scare, odour of smoke"
9/12/2021,827792,14,621,"Smoke scare, odour of smoke"
9/12/2021,827794,7,523.53,Mutual Aid Given - FRV
9/12/2021,827793,14,921,Dispatched and cancelled en-route
9/12/2021,827795,7,122,Chimney or flue fire - confined
9/12/2021,827804,22,172.3,Scrub or bush and grass mixture fire (one hectare or less)
9/12/2021,827796,8,321,"EMS call, excluding vehicle accident with injury"
9/12/2021,827797,24,765,Alarm activation due to workmen or occupier activities
9/12/2021,827799,14,151,Passenger vehicle fire including buses
9/12/2021,827801,14,113,Fire damaging contents only
9/12/2021,827803,2,122,Chimney or flue fire - confined
9/12/2021,827800,17,621,"Smoke scare, odour of smoke"
9/12/2021,827807,2,523.53,Mutual Aid Given - FRV
9/12/2021,827802,,523.53,Mutual Aid Given - FRV
9/12/2021,827806,8,523.53,Mutual Aid Given - FRV
9/12/2021,827808,8,523.53,Mutual Aid Given - FRV
9/12/2021,827810,24,523.53,Mutual Aid Given - FRV
9/12/2021,827805,4,436,"Arcing, shorted electrical equipment"
9/12/2021,827809,8,331,Lock-in
9/12/2021,827811,8,523.53,Mutual Aid Given - FRV
9/12/2021,827819,18,143.2,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
9/12/2021,827812,27,523.53,Mutual Aid Given - FRV
9/12/2021,827813,14,,
9/12/2021,827816,13,352.1,Vehicle accident-with injuries
9/12/2021,1080598,11,523.33,Mutual Aid Given - SES
9/12/2021,827821,24,732,Smoke detector malfunction - monitored by fire service
9/12/2021,827830,13,351,Extrications of victim(s) from mobile property
9/12/2021,827820,8,126,Refuse can or wastebasket fire - confined to rubbish within non-combustible rubbish bin
9/12/2021,827822,16,921,Dispatched and cancelled en-route
9/12/2021,827832,23,523.53,Mutual Aid Given - FRV
9/12/2021,827824,10,352,Vehicle accident-no injuries
9/12/2021,827823,13,621,"Smoke scare, odour of smoke"
