incident_datetime,incident_no,District_no,incident_type_code,incident_type
1/01/2018,661400,18,179.00,Vegetation or other outside fire (One hectare or less) not classified
1/01/2018,661405,16,164.00,Cultivated grain or crop fire (more than one hectare)
1/01/2018,661396,6,529.00,"Assist other agencies, not classified"
1/01/2018,661398,8,331.00,Lock-in
1/01/2018,661404,8,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
1/01/2018,661401,8,732.00,Smoke detector malfunction - monitored by fire service
1/01/2018,661399,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661406,13,321.00,"EMS call, excluding vehicle accident with injury"
1/01/2018,661441,6,111.00,Fire damaging structure and contents
1/01/2018,661403,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
1/01/2018,661414,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661415,12,412.00,"Odour or gas, gas leak, (domestic or LPG)"
1/01/2018,661407,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
1/01/2018,661408,18,180.00,Outside refuse fire; insuff info to classify
1/01/2018,661409,14,321.00,"EMS call, excluding vehicle accident with injury"
1/01/2018,661411,22,752.00,Heat detector operated-no fire-heat from other location
1/01/2018,661410,22,173.20,Small grass fire (One hectare or less)
1/01/2018,661412,15,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661536,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661416,14,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661413,8,321.00,"EMS call, excluding vehicle accident with injury"
1/01/2018,661420,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
1/01/2018,661425,8,352.00,Vehicle accident-no injuries
1/01/2018,661418,11,921.00,Dispatched and cancelled en-route
1/01/2018,661417,7,151.00,Passenger vehicle fire including buses
1/01/2018,661419,12,514.00,Unauthorised burning
1/01/2018,661421,8,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661424,14,769.00,Unintentional alarm - not involving a malfunction not classified
1/01/2018,661422,8,113.00,Fire damaging contents only
1/01/2018,661423,8,113.00,Fire damaging contents only
1/01/2018,661426,15,112.00,Fire damaging structure only
1/01/2018,661435,2,111.00,Fire damaging structure and contents
1/01/2018,661427,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
1/01/2018,661440,27,111.00,Fire damaging structure and contents
1/01/2018,661430,16,173.20,Small grass fire (One hectare or less)
1/01/2018,661428,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
1/01/2018,661743,20,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
1/01/2018,661433,8,352.10,Vehicle accident-with injuries
1/01/2018,661455,14,111.00,Fire damaging structure and contents
1/01/2018,661429,13,514.00,Unauthorised burning
1/01/2018,661432,14,184.00,Dumpster or other outside trash receptacle fire
1/01/2018,661431,10,709.00,False alarm or false call not classified
1/01/2018,661436,8,514.00,Unauthorised burning
1/01/2018,661437,14,321.00,"EMS call, excluding vehicle accident with injury"
1/01/2018,661434,14,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
1/01/2018,661438,7,184.00,Dumpster or other outside trash receptacle fire
1/01/2018,661442,14,300.00,"Rescue, EMS calls; insuff info to classify"
1/01/2018,661439,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661450,7,173.20,Small grass fire (One hectare or less)
1/01/2018,661444,13,621.00,"Smoke scare, odour of smoke"
1/01/2018,661443,8,514.00,Unauthorised burning
1/01/2018,661445,14,359.00,"Extrication, rescue not classified"
1/01/2018,661449,7,709.00,False alarm or false call not classified
1/01/2018,661446,7,621.00,"Smoke scare, odour of smoke"
1/01/2018,661447,5,624.00,Controlled burning
1/01/2018,661448,14,179.00,Vegetation or other outside fire (One hectare or less) not classified
1/01/2018,661454,10,181.00,"Abandoned outside rubbish, refuse or waste fire"
1/01/2018,661451,18,711.00,"Malicious, mischievous false alarm"
1/01/2018,661452,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661453,13,172.30,Scrub or bush and grass mixture fire (one hectare or less)
1/01/2018,661457,4,352.00,Vehicle accident-no injuries
1/01/2018,661456,5,756.00,Cooking fumes - toast or foodstuffs etc
1/01/2018,661461,14,111.00,Fire damaging structure and contents
1/01/2018,661459,22,621.00,"Smoke scare, odour of smoke"
2/01/2018,661458,9,765.00,Alarm activation due to workmen or occupier activities
2/01/2018,661460,8,600.00,Good intent call; insuff info to classify
2/01/2018,661463,8,352.10,Vehicle accident-with injuries
2/01/2018,661494,5,135.00,Fence fire
2/01/2018,661462,7,181.00,"Abandoned outside rubbish, refuse or waste fire"
2/01/2018,661464,13,751.00,Smoke detector operated-no fire-smoke from other location
2/01/2018,661465,14,621.00,"Smoke scare, odour of smoke"
2/01/2018,661466,8,701.00,Manual control point or break glass alarm activated
2/01/2018,661469,7,151.00,Passenger vehicle fire including buses
2/01/2018,661468,14,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661467,8,751.00,Smoke detector operated-no fire-smoke from other location
2/01/2018,661471,15,151.00,Passenger vehicle fire including buses
2/01/2018,661470,8,751.00,Smoke detector operated-no fire-smoke from other location
2/01/2018,661473,15,151.00,Passenger vehicle fire including buses
2/01/2018,661475,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
2/01/2018,661472,27,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661474,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
2/01/2018,661479,8,509.00,Other service call not classified (Public Service)
2/01/2018,661476,8,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661480,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
2/01/2018,661477,14,751.00,Smoke detector operated-no fire-smoke from other location
2/01/2018,661488,7,151.00,Passenger vehicle fire including buses
2/01/2018,661478,5,412.00,"Odour or gas, gas leak, (domestic or LPG)"
2/01/2018,661482,20,352.10,Vehicle accident-with injuries
2/01/2018,661481,8,151.00,Passenger vehicle fire including buses
2/01/2018,661483,8,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
2/01/2018,661491,16,352.00,Vehicle accident-no injuries
2/01/2018,661484,14,732.00,Smoke detector malfunction - monitored by fire service
2/01/2018,661485,8,331.00,Lock-in
2/01/2018,661486,14,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661490,10,NULL,NULL
2/01/2018,661493,8,514.00,Unauthorised burning
2/01/2018,661487,14,352.00,Vehicle accident-no injuries
2/01/2018,661495,7,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
2/01/2018,661489,15,767.00,"Alarm activation due to aerosol, hair spray or insecticides"
2/01/2018,661498,5,189.00,Outside refuse fire not classified
2/01/2018,661492,7,756.00,Cooking fumes - toast or foodstuffs etc
2/01/2018,661496,8,609.00,Good intent call not classified
2/01/2018,661499,7,732.00,Smoke detector malfunction - monitored by fire service
2/01/2018,661500,15,352.00,Vehicle accident-no injuries
2/01/2018,661497,2,752.00,Heat detector operated-no fire-heat from other location
2/01/2018,661501,27,514.00,Unauthorised burning
2/01/2018,661503,13,151.00,Passenger vehicle fire including buses
2/01/2018,661502,24,433.00,Overheated motor
2/01/2018,661510,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661504,14,765.00,Alarm activation due to workmen or occupier activities
2/01/2018,661509,13,521.00,Assist police or other governmental agency
2/01/2018,661505,22,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661511,14,184.00,Dumpster or other outside trash receptacle fire
2/01/2018,661506,2,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
2/01/2018,661507,8,514.00,Unauthorised burning
2/01/2018,661508,2,352.00,Vehicle accident-no injuries
2/01/2018,661512,2,621.00,"Smoke scare, odour of smoke"
2/01/2018,661517,20,621.00,"Smoke scare, odour of smoke"
2/01/2018,661513,22,352.10,Vehicle accident-with injuries
2/01/2018,661521,8,352.10,Vehicle accident-with injuries
2/01/2018,661514,8,179.00,Vegetation or other outside fire (One hectare or less) not classified
2/01/2018,661516,5,765.00,Alarm activation due to workmen or occupier activities
2/01/2018,661515,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
2/01/2018,661534,17,621.00,"Smoke scare, odour of smoke"
2/01/2018,661518,13,522.00,Police matter
2/01/2018,661519,8,756.00,Cooking fumes - toast or foodstuffs etc
2/01/2018,661531,24,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661523,13,624.00,Controlled burning
2/01/2018,661520,8,413.00,Oil or other combustible liquid spill
2/01/2018,661525,8,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661522,13,135.00,Fence fire
2/01/2018,661524,8,514.00,Unauthorised burning
2/01/2018,661627,16,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
2/01/2018,661527,8,195.00,Gas explosion
2/01/2018,661529,15,514.00,Unauthorised burning
2/01/2018,661530,13,110.00,Building fire; insuff info to classify
2/01/2018,661526,14,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661528,8,514.00,Unauthorised burning
2/01/2018,661533,14,121.00,"Foodstuffs burnt, confined to cooking equipment"
2/01/2018,661532,23,514.00,Unauthorised burning
2/01/2018,661535,15,170.00,Vegetation or other outside fire (One hectare or less); insuff info to classify
2/01/2018,661538,8,731.00,Sprinkler malfunction - monitored by fire service
2/01/2018,661537,7,138.30,"Outside cooking equipment fire, includes BBQ's, spit roaster, etc. for uncontrolled fires only"
2/01/2018,661541,13,150.00,Vehicle fire; insuff info to classify
2/01/2018,661539,14,331.00,Lock-in
2/01/2018,661540,7,756.00,Cooking fumes - toast or foodstuffs etc
2/01/2018,661544,14,745.00,False alarm generated from private security firm - domestic premises
2/01/2018,661545,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661542,9,189.00,Outside refuse fire not classified
2/01/2018,661543,24,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
2/01/2018,661556,17,621.00,"Smoke scare, odour of smoke"
2/01/2018,661547,23,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
2/01/2018,661550,24,129.00,Fire in building confined within non-combustible container with no other flame damage not classified
2/01/2018,661548,8,624.00,Controlled burning
2/01/2018,661546,14,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661551,14,181.00,"Abandoned outside rubbish, refuse or waste fire"
2/01/2018,661549,9,514.00,Unauthorised burning
2/01/2018,661553,4,621.00,"Smoke scare, odour of smoke"
2/01/2018,661559,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
2/01/2018,661554,NULL,523.00,"Mutual aid given, coverage assignment, standby at fire station or move up"
2/01/2018,661552,8,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661558,13,609.00,Good intent call not classified
2/01/2018,661560,16,624.00,Controlled burning
2/01/2018,661555,27,184.00,Dumpster or other outside trash receptacle fire
2/01/2018,661561,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661557,9,139.00,Special structure or outside equipment fire not classified
2/01/2018,661565,15,111.00,Fire damaging structure and contents
2/01/2018,661564,8,111.00,Fire damaging structure and contents
2/01/2018,661562,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
2/01/2018,661563,8,180.00,Outside refuse fire; insuff info to classify
2/01/2018,661570,7,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661566,8,173.20,Small grass fire (One hectare or less)
2/01/2018,661574,15,352.10,Vehicle accident-with injuries
2/01/2018,661569,16,514.00,Unauthorised burning
2/01/2018,661568,8,609.00,Good intent call not classified
2/01/2018,661575,8,514.00,Unauthorised burning
2/01/2018,661571,18,522.00,Police matter
2/01/2018,661576,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
2/01/2018,661567,8,321.00,"EMS call, excluding vehicle accident with injury"
2/01/2018,661577,7,711.00,"Malicious, mischievous false alarm"
2/01/2018,661573,14,624.00,Controlled burning
2/01/2018,661572,9,624.00,Controlled burning
2/01/2018,661620,8,111.00,Fire damaging structure and contents
2/01/2018,661581,8,352.10,Vehicle accident-with injuries
2/01/2018,661578,15,152.00,Road or transport vehicle fire
2/01/2018,661580,9,151.00,Passenger vehicle fire including buses
2/01/2018,661579,14,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
3/01/2018,661582,7,732.00,Smoke detector malfunction - monitored by fire service
3/01/2018,661583,8,184.00,Dumpster or other outside trash receptacle fire
3/01/2018,661586,12,742.00,Smoke detector malfunction - local
3/01/2018,661587,18,732.00,Smoke detector malfunction - monitored by fire service
3/01/2018,661584,5,742.00,Smoke detector malfunction - local
3/01/2018,661590,2,352.10,Vehicle accident-with injuries
3/01/2018,661585,7,621.00,"Smoke scare, odour of smoke"
3/01/2018,661588,23,621.00,"Smoke scare, odour of smoke"
3/01/2018,661592,10,432.00,"Heat from short circuit (wiring), defective or worn insulation"
3/01/2018,661589,14,321.00,"EMS call, excluding vehicle accident with injury"
3/01/2018,661591,14,151.00,Passenger vehicle fire including buses
3/01/2018,661593,13,731.00,Sprinkler malfunction - monitored by fire service
3/01/2018,661594,7,151.00,Passenger vehicle fire including buses
3/01/2018,661595,7,151.00,Passenger vehicle fire including buses
3/01/2018,661596,12,151.00,Passenger vehicle fire including buses
3/01/2018,661597,14,321.00,"EMS call, excluding vehicle accident with injury"
3/01/2018,661598,8,756.00,Cooking fumes - toast or foodstuffs etc
3/01/2018,661599,13,742.00,Smoke detector malfunction - local
3/01/2018,661600,8,751.00,Smoke detector operated-no fire-smoke from other location
3/01/2018,661601,11,414.30,Minor fuel or other flammable liquid spill/leak - 200 litres or less
3/01/2018,661607,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
3/01/2018,661603,13,756.00,Cooking fumes - toast or foodstuffs etc
3/01/2018,661602,2,172.30,Scrub or bush and grass mixture fire (one hectare or less)
3/01/2018,661606,8,181.00,"Abandoned outside rubbish, refuse or waste fire"
3/01/2018,661604,9,621.00,"Smoke scare, odour of smoke"
3/01/2018,661613,22,151.00,Passenger vehicle fire including buses
3/01/2018,661617,22,143.20,"Stock fodder fire (includes hay bales or rolls, hay stacks etc)"
3/01/2018,661614,20,172.30,Scrub or bush and grass mixture fire (one hectare or less)
3/01/2018,661605,2,621.00,"Smoke scare, odour of smoke"
